id,value
Health Care|Biotechnology: In Vitro & In Vivo Diagnostic Substances|Intellia Therapeutics Inc. Common Stock(NTLA)(4.303B),NTLA
Health Care|Biotechnology: In Vitro & In Vivo Diagnostic Substances|Lantheus Holdings Inc. Common Stock(LNTH)(1.293B),LNTH
Health Care|Biotechnology: In Vitro & In Vivo Diagnostic Substances|Lucira Health Inc. Common Stock(LHDX)(1.344B),LHDX
Health Care|Biotechnology: In Vitro & In Vivo Diagnostic Substances|Meridian Bioscience Inc. Common Stock(VIVO)(1.156B),VIVO
Health Care|Biotechnology: In Vitro & In Vivo Diagnostic Substances|Myriad Genetics Inc. Common Stock(MYGN)(2.233B),MYGN
Health Care|Biotechnology: In Vitro & In Vivo Diagnostic Substances|Navidea Biopharmaceuticals Inc. Common Stock(NAVB)(0.071B),NAVB
Health Care|Biotechnology: In Vitro & In Vivo Diagnostic Substances|Neogen Corporation Common Stock(NEOG)(4.477B),NEOG
Health Care|Biotechnology: In Vitro & In Vivo Diagnostic Substances|Nymox Pharmaceutical Corporation Common Stock (Bahamas)(NYMX)(0.246B),NYMX
Health Care|Biotechnology: In Vitro & In Vivo Diagnostic Substances|OncoCyte Corporation Common Stock(OCX)(0.542B),OCX
Health Care|Biotechnology: In Vitro & In Vivo Diagnostic Substances|Ortho Clinical Diagnostics plc Ordinary Shares(OCDX)(3.973B),OCDX
Health Care|Biotechnology: In Vitro & In Vivo Diagnostic Substances|Oxford Immunotec Global PLC Ordinary Shares(OXFD)(0.561B),OXFD
Health Care|Biotechnology: In Vitro & In Vivo Diagnostic Substances|Quidel Corporation Common Stock(QDEL)(8.838B),QDEL
Health Care|Biotechnology: In Vitro & In Vivo Diagnostic Substances|Quotient Limited Ordinary Shares(QTNT)(0.526B),QTNT
Health Care|Biotechnology: In Vitro & In Vivo Diagnostic Substances|Trinity Biotech plc American Depositary Shares(TRIB)(0.124B),TRIB
Health Care|Biotechnology: In Vitro & In Vivo Diagnostic Substances|VolitionRX Limited Common Stock(VNRX)(0.251B),VNRX
Health Care|Hospital/Nursing Management,NA
Health Care|Hospital/Nursing Management|Brookdale Senior Living Inc. Common Stock(BKD)(0.908B),BKD
Health Care|Hospital/Nursing Management|Capital Senior Living Corporation Common Stock(CSU)(0.056B),CSU
Health Care|Hospital/Nursing Management|Community Health Systems Inc. Common Stock(CYH)(1.017B),CYH
Health Care|Hospital/Nursing Management|Deerfield Healthcare Technology Acquisitions Corp. Class A Common Stock(DFHT)(0.261B),DFHT
Health Care|Hospital/Nursing Management|Deerfield Healthcare Technology Acquisitions Corp. Unit(DFHTU)(0.000B),DFHTU
Health Care|Hospital/Nursing Management|Deerfield Healthcare Technology Acquisitions Corp. Warrant(DFHTW)(0.000B),DFHTW
Health Care|Hospital/Nursing Management|Encompass Health Corporation Common Stock(EHC)(7.991B),EHC
Health Care|Hospital/Nursing Management|Five Star Senior Living Inc. Common Stock(FVE)(0.246B),FVE
Health Care|Hospital/Nursing Management|Genesis Healthcare Inc. Common Stock(GEN)(0.162B),GEN
Health Care|Hospital/Nursing Management|HCA Healthcare Inc. Common Stock(HCA)(59.084B),HCA
Health Care|Hospital/Nursing Management|Healthcare Services Group Inc. Common Stock(HCSG)(2.153B),HCSG
Health Care|Hospital/Nursing Management|Magellan Health Inc. Common Stock(MGLN)(2.412B),MGLN
Health Care|Hospital/Nursing Management|Mednax Inc. Common Stock(MD)(1.782B),MD
Health Care|Hospital/Nursing Management|National HealthCare Corporation Common Stock(NHC)(0.995B),NHC
Health Care|Hospital/Nursing Management|New Frontier Health Corporation Ordinary Shares(NFH)(1.459B),NFH
Health Care|Hospital/Nursing Management|Select Medical Holdings Corporation Common Stock(SEM)(3.637B),SEM
Health Care|Hospital/Nursing Management|SunLink Health Systems Inc. Common Stock(SSY)(0.015B),SSY
Health Care|Hospital/Nursing Management|Surgery Partners Inc. Common Stock(SGRY)(2.195B),SGRY
Health Care|Hospital/Nursing Management|Tenet Healthcare Corporation Common Stock(THC)(5.272B),THC
Health Care|Hospital/Nursing Management|The Ensign Group Inc. Common Stock(ENSG)(4.551B),ENSG
Health Care|Hospital/Nursing Management|Universal Health Services Inc. Common Stock(UHS)(10.829B),UHS
Health Care|Industrial Specialties,NA
Health Care|Industrial Specialties|Align Technology Inc. Common Stock(ALGN)(46.915B),ALGN
Health Care|Industrial Specialties|Allied Healthcare Products Inc. Common Stock(AHPI)(0.025B),AHPI
Health Care|Industrial Specialties|Alpha Pro Tech Ltd. Common Stock(APT)(0.216B),APT
Health Care|Industrial Specialties|Avanos Medical Inc. Common Stock(AVNS)(2.218B),AVNS
Health Care|Industrial Specialties|Conformis Inc. Common Stock(CFMS)(0.096B),CFMS
Health Care|Industrial Specialties|Eargo Inc. Common Stock(EAR)(2.631B),EAR
Health Care|Industrial Specialties|Edwards Lifesciences Corporation Common Stock(EW)(53.234B),EW
Health Care|Industrial Specialties|Establishment Labs Holdings Inc. Common Shares(ESTA)(1.654B),ESTA
Health Care|Industrial Specialties|Inogen Inc Common Stock(INGN)(1.163B),INGN
Health Care|Industrial Specialties|Intuitive Surgical Inc. Common Stock(ISRG)(90.352B),ISRG
Health Care|Industrial Specialties|Invacare Corporation Common Stock(IVC)(0.303B),IVC
Health Care|Industrial Specialties|Lakeland Industries Inc. Common Stock(LAKE)(0.291B),LAKE
Health Care|Industrial Specialties|MSA Safety Incorporated Common Stock(MSA)(6.473B),MSA
Health Care|Industrial Specialties|Milestone Scientific Inc. Common Stock(MLSS)(0.258B),MLSS
Health Care|Industrial Specialties|Myomo Inc. Common Stock(MYO)(0.073B),MYO
Health Care|Industrial Specialties|NanoVibronix Inc. Common Stock(NAOV)(0.013B),NAOV
Health Care|Industrial Specialties|Predictive Oncology Inc. Common Stock(POAI)(0.030B),POAI
Health Care|Industrial Specialties|ReWalk Robotics Ltd. Ordinary Shares(RWLK)(0.089B),RWLK
Health Care|Industrial Specialties|STERIS plc (Ireland) Ordinary Shares(STE)(15.522B),STE
Health Care|Industrial Specialties|Sanara MedTech Inc. Common Stock(SMTI)(0.251B),SMTI
Health Care|Industrial Specialties|Sientra Inc. Common Stock(SIEN)(0.460B),SIEN
Health Care|Industrial Specialties|Smith & Nephew SNATS Inc. Common Stock(SNN)(18.200B),SNN
Health Care|Industrial Specialties|Surgalign Holdings Inc. Common Stock(SRGA)(0.284B),SRGA
Health Care|Industrial Specialties|Zimmer Biomet Holdings Inc. Common Stock(ZBH)(32.503B),ZBH
Health Care|Major Pharmaceuticals,NA
Health Care|Major Pharmaceuticals|180 Life Sciences Corp. Common Stock(ATNF)(0.127B),ATNF
Health Care|Major Pharmaceuticals|180 Life Sciences Corp. Warrant(ATNFW)(0.000B),ATNFW
Health Care|Major Pharmaceuticals|89bio Inc. Common Stock(ETNB)(0.479B),ETNB
Health Care|Major Pharmaceuticals|9 Meters Biopharma Inc. Common Stock(NMTR)(0.393B),NMTR
Health Care|Major Pharmaceuticals|AC Immune SA Common Stock(ACIU)(0.567B),ACIU
Health Care|Major Pharmaceuticals|ACADIA Pharmaceuticals Inc. Common Stock(ACAD)(8.016B),ACAD
Health Care|Major Pharmaceuticals|ADC Therapeutics SA Common Shares(ADCT)(2.378B),ADCT
Health Care|Major Pharmaceuticals|ADiTx Therapeutics Inc. Common Stock(ADTX)(0.059B),ADTX
Health Care|Major Pharmaceuticals|ALX Oncology Holdings Inc. Common Stock(ALXO)(3.191B),ALXO
Health Care|Major Pharmaceuticals|ANI Pharmaceuticals Inc.(ANIP)(0.373B),ANIP
Health Care|Major Pharmaceuticals|ASLAN Pharmaceuticals Limited American Depositary Shares(ASLN)(0.134B),ASLN
Health Care|Major Pharmaceuticals|AVEO Pharmaceuticals Inc. Common Stock(AVEO)(0.252B),AVEO
Health Care|Major Pharmaceuticals|AbCellera Biologics Inc. Common Shares(ABCL)(11.790B),ABCL
Health Care|Major Pharmaceuticals|AbbVie Inc. Common Stock(ABBV)(187.246B),ABBV
Health Care|Major Pharmaceuticals|Abbott Laboratories Common Stock(ABT)(222.272B),ABT
Health Care|Major Pharmaceuticals|Abeona Therapeutics Inc. Common Stock(ABEO)(0.242B),ABEO
Health Care|Major Pharmaceuticals|Acasti Pharma Inc. Class A Common Stock(ACST)(0.088B),ACST
Health Care|Major Pharmaceuticals|AcelRx Pharmaceuticals Inc. Common Stock(ACRX)(0.246B),ACRX
Health Care|Major Pharmaceuticals|Acer Therapeutics Inc. Common Stock (DE)(ACER)(0.050B),ACER
Health Care|Major Pharmaceuticals|Aclaris Therapeutics Inc. Common Stock(ACRS)(1.142B),ACRS
Health Care|Major Pharmaceuticals|Actinium Pharmaceuticals Inc. (Delaware) Common Stock(ATNM)(0.120B),ATNM
Health Care|Major Pharmaceuticals|Adagene Inc. American Depositary Shares(ADAG)(1.061B),ADAG
Health Care|Major Pharmaceuticals|Adamas Pharmaceuticals Inc. Common Stock(ADMS)(0.164B),ADMS
Health Care|Major Pharmaceuticals|Adamis Pharmaceuticals Corporation Common Stock(ADMP)(0.189B),ADMP
Health Care|Major Pharmaceuticals|Addex Therapeutics Ltd American Depositary Shares(ADXN)(0.069B),ADXN
Health Care|Major Pharmaceuticals|Adial Pharmaceuticals Inc Common Stock(ADIL)(0.045B),ADIL
Health Care|Major Pharmaceuticals|Adial Pharmaceuticals Inc Warrant(ADILW)(0.000B),ADILW
Health Care|Major Pharmaceuticals|Adicet Bio Inc. Common Stock(ACET)(0.310B),ACET
Health Care|Major Pharmaceuticals|Advaxis Inc. Common Stock(ADXS)(0.134B),ADXS
Health Care|Major Pharmaceuticals|Aeglea BioTherapeutics Inc. Common Stock(AGLE)(0.345B),AGLE
Health Care|Major Pharmaceuticals|Aerpio Pharmaceuticals Inc. Common Stock(ARPO)(0.091B),ARPO
Health Care|Major Pharmaceuticals|Aeterna Zentaris Inc. Common Stock(AEZS)(0.088B),AEZS
Health Care|Major Pharmaceuticals|Affimed N.V.(AFMD)(0.705B),AFMD
Health Care|Major Pharmaceuticals|AgeX Therapeutics Inc. Common Stock(AGE)(0.089B),AGE
Health Care|Major Pharmaceuticals|Agile Therapeutics Inc. Common Stock(AGRX)(0.289B),AGRX
Health Care|Major Pharmaceuticals|Agios Pharmaceuticals Inc. Common Stock(AGIO)(3.489B),AGIO
Health Care|Major Pharmaceuticals|Aileron Therapeutics Inc. Common Stock(ALRN)(0.151B),ALRN
Health Care|Major Pharmaceuticals|Akari Therapeutics plc ADR (0.01 USD)(AKTX)(0.127B),AKTX
Health Care|Major Pharmaceuticals|Akebia Therapeutics Inc. Common Stock(AKBA)(0.623B),AKBA
Health Care|Major Pharmaceuticals|Akero Therapeutics Inc. Common Stock(AKRO)(1.089B),AKRO
Health Care|Major Pharmaceuticals|Akouos Inc. Common Stock(AKUS)(0.641B),AKUS
Health Care|Major Pharmaceuticals|Albireo Pharma Inc. Common Stock(ALBO)(0.706B),ALBO
Health Care|Major Pharmaceuticals|Aldeyra Therapeutics Inc. Common Stock(ALDX)(0.564B),ALDX
Health Care|Major Pharmaceuticals|Alexion Pharmaceuticals Inc. Common Stock(ALXN)(34.644B),ALXN
Health Care|Major Pharmaceuticals|Alimera Sciences Inc. Common Stock(ALIM)(0.053B),ALIM
Health Care|Major Pharmaceuticals|Alkermes plc Ordinary Shares(ALKS)(3.131B),ALKS
Health Care|Major Pharmaceuticals|Allakos Inc. Common Stock(ALLK)(7.023B),ALLK
Health Care|Major Pharmaceuticals|Alnylam Pharmaceuticals Inc. Common Stock(ALNY)(17.577B),ALNY
Health Care|Major Pharmaceuticals|Alpine Immune Sciences Inc. Common Stock(ALPN)(0.266B),ALPN
Health Care|Major Pharmaceuticals|Alterity Therapeutics Limited American Depositary Shares(ATHE)(0.066B),ATHE
Health Care|Major Pharmaceuticals|Altimmune Inc. Common Stock(ALT)(0.873B),ALT
Health Care|Major Pharmaceuticals|Amarin Corporation plc(AMRN)(2.936B),AMRN
Health Care|Major Pharmaceuticals|Amicus Therapeutics Inc. Common Stock(FOLD)(3.093B),FOLD
Health Care|Major Pharmaceuticals|Amneal Pharmaceuticals Inc. Class A Common Stock(AMRX)(0.831B),AMRX
Health Care|Major Pharmaceuticals|Amphastar Pharmaceuticals Inc. Common Stock(AMPH)(0.872B),AMPH
Health Care|Major Pharmaceuticals|Ampio Pharmaceuticals Inc.(AMPE)(0.355B),AMPE
Health Care|Major Pharmaceuticals|Amryt Pharma plc American Depositary Shares(AMYT)(0.515B),AMYT
Health Care|Major Pharmaceuticals|AnaptysBio Inc. Common Stock(ANAB)(0.814B),ANAB
Health Care|Major Pharmaceuticals|Anchiano Therapeutics Ltd. American Depositary Share(ANCN)(0.032B),ANCN
Health Care|Major Pharmaceuticals|Angion Biomedica Corp. Common Stock(ANGN)(0.735B),ANGN
Health Care|Major Pharmaceuticals|Anixa Biosciences Inc. Common Stock(ANIX)(0.137B),ANIX
Health Care|Major Pharmaceuticals|Annexon Inc. Common Stock(ANNX)(1.119B),ANNX
Health Care|Major Pharmaceuticals|Annovis Bio Inc. Common Stock(ANVS)(0.189B),ANVS
Health Care|Major Pharmaceuticals|Apellis Pharmaceuticals Inc. Common Stock(APLS)(3.580B),APLS
Health Care|Major Pharmaceuticals|Applied Molecular Transport Inc. Common Stock(AMTI)(1.883B),AMTI
Health Care|Major Pharmaceuticals|Applied Therapeutics Inc. Common Stock(APLT)(0.495B),APLT
Health Care|Major Pharmaceuticals|Aprea Therapeutics Inc. Common stock(APRE)(0.140B),APRE
Health Care|Major Pharmaceuticals|Aptevo Therapeutics Inc. Common Stock(APVO)(0.160B),APVO
Health Care|Major Pharmaceuticals|Aptinyx Inc. Common Stock(APTX)(0.254B),APTX
Health Care|Major Pharmaceuticals|Aptorum Group Limited Class A Ordinary Shares(APM)(0.132B),APM
Health Care|Major Pharmaceuticals|Aquestive Therapeutics Inc. Common Stock(AQST)(0.182B),AQST
Health Care|Major Pharmaceuticals|Aravive Inc. Common Stock(ARAV)(0.132B),ARAV
Health Care|Major Pharmaceuticals|Arbutus Biopharma Corporation Common Stock(ABUS)(0.363B),ABUS
Health Care|Major Pharmaceuticals|Arcturus Therapeutics Holdings Inc. Common Stock(ARCT)(1.585B),ARCT
Health Care|Major Pharmaceuticals|Arcus Biosciences Inc. Common Stock(RCUS)(2.074B),RCUS
Health Care|Major Pharmaceuticals|Arcutis Biotherapeutics Inc. Common Stock(ARQT)(1.719B),ARQT
Health Care|Major Pharmaceuticals|Ardelyx Inc. Common Stock(ARDX)(0.627B),ARDX
Health Care|Major Pharmaceuticals|Arena Pharmaceuticals Inc. Common Stock(ARNA)(4.680B),ARNA
Health Care|Major Pharmaceuticals|Aridis Pharmaceuticals Inc. Common Stock(ARDS)(0.067B),ARDS
Health Care|Major Pharmaceuticals|Arrowhead Pharmaceuticals Inc. Common Stock(ARWR)(8.974B),ARWR
Health Care|Major Pharmaceuticals|Artelo Biosciences Inc. Common Stock(ARTL)(0.040B),ARTL
Health Care|Major Pharmaceuticals|Artelo Biosciences Inc. Warrant(ARTLW)(0.000B),ARTLW
Health Care|Major Pharmaceuticals|Arvinas Inc. Common Stock(ARVN)(3.746B),ARVN
Health Care|Major Pharmaceuticals|Ascendis Pharma A/S American Depositary Shares(ASND)(8.519B),ASND
Health Care|Major Pharmaceuticals|Assembly Biosciences Inc. Common Stock(ASMB)(0.191B),ASMB
Health Care|Major Pharmaceuticals|Assertio Holdings Inc. Common Stock(ASRT)(0.179B),ASRT
Health Care|Major Pharmaceuticals|AstraZeneca PLC American Depositary Shares(AZN)(135.208B),AZN
Health Care|Major Pharmaceuticals|Atea Pharmaceuticals Inc. Common Stock(AVIR)(6.890B),AVIR
Health Care|Major Pharmaceuticals|Athenex Inc. Common Stock(ATNX)(1.160B),ATNX
Health Care|Major Pharmaceuticals|Athersys Inc. Common Stock(ATHX)(0.469B),ATHX
Health Care|Major Pharmaceuticals|Atossa Therapeutics Inc. Common Stock(ATOS)(0.223B),ATOS
Health Care|Major Pharmaceuticals|Atreca Inc. Class A Common Stock(BCEL)(0.629B),BCEL
Health Care|Major Pharmaceuticals|Aurinia Pharmaceuticals Inc Ordinary Shares(AUPH)(2.009B),AUPH
Health Care|Major Pharmaceuticals|Auris Medical Holding Ltd. Common Shares 0.01 SF (Bermuda)(EARS)(0.029B),EARS
Health Care|Major Pharmaceuticals|Avadel Pharmaceuticals plc American Depositary Shares(AVDL)(0.520B),AVDL
Health Care|Major Pharmaceuticals|Avenue Therapeutics Inc. Common Stock(ATXI)(0.093B),ATXI
Health Care|Major Pharmaceuticals|Avid Bioservices Inc. 10.50% Series E Convertible Preferred Stock(CDMOP)(0.000B),CDMOP
Health Care|Major Pharmaceuticals|Avid Bioservices Inc. Common Stock(CDMO)(1.045B),CDMO
Health Care|Major Pharmaceuticals|Avidity Biosciences Inc. Common Stock(RNA)(0.835B),RNA
Health Care|Major Pharmaceuticals|Axsome Therapeutics Inc. Common Stock(AXSM)(2.658B),AXSM
Health Care|Major Pharmaceuticals|Aytu BioScience Inc. Common Stock(AYTU)(0.143B),AYTU
Health Care|Major Pharmaceuticals|AzurRx BioPharma Inc. Common Stock(AZRX)(0.082B),AZRX
Health Care|Major Pharmaceuticals|BELLUS Health Inc. Common Shares(BLU)(0.334B),BLU
Health Care|Major Pharmaceuticals|Bausch Health Companies Inc. Common Stock(BHC)(11.216B),BHC
Health Care|Major Pharmaceuticals|BeiGene Ltd. American Depositary Shares(BGNE)(31.016B),BGNE
Health Care|Major Pharmaceuticals|Bellerophon Therapeutics Inc. Common Stock(BLPH)(0.075B),BLPH
Health Care|Major Pharmaceuticals|Bellicum Pharmaceuticals Inc. Common Stock(BLCM)(0.037B),BLCM
Health Care|Major Pharmaceuticals|Benitec Biopharma Inc. Common Stock(BNTC)(0.022B),BNTC
Health Care|Major Pharmaceuticals|BeyondSpring Inc. Ordinary Shares(BYSI)(0.444B),BYSI
Health Care|Major Pharmaceuticals|Bicycle Therapeutics plc American Depositary Shares(BCYC)(0.592B),BCYC
Health Care|Major Pharmaceuticals|Big Rock Partners Acquisition Corp. Common Stock(BRPA)(0.097B),BRPA
Health Care|Major Pharmaceuticals|Big Rock Partners Acquisition Corp. Right(BRPAR)(0.000B),BRPAR
Health Care|Major Pharmaceuticals|Big Rock Partners Acquisition Corp. Unit(BRPAU)(0.000B),BRPAU
Health Care|Major Pharmaceuticals|Big Rock Partners Acquisition Corp. Warrant(BRPAW)(0.000B),BRPAW
Health Care|Major Pharmaceuticals|Bio-Path Holdings Inc. Common Stock(BPTH)(0.035B),BPTH
Health Care|Major Pharmaceuticals|BioDelivery Sciences International Inc. Common Stock(BDSI)(0.456B),BDSI
Health Care|Major Pharmaceuticals|BioLineRx Ltd. American Depositary Shares(BLRX)(0.142B),BLRX
Health Care|Major Pharmaceuticals|BioMarin Pharmaceutical Inc. Common Stock(BMRN)(15.116B),BMRN
Health Care|Major Pharmaceuticals|BioVie Inc. Class A Common Stock(BIVI)(0.460B),BIVI
Health Care|Major Pharmaceuticals|BioXcel Therapeutics Inc. Common Stock(BTAI)(1.313B),BTAI
Health Care|Major Pharmaceuticals|Biofrontera AG American Depositary Shares(BFRA)(0.184B),BFRA
Health Care|Major Pharmaceuticals|Biohaven Pharmaceutical Holding Company Ltd. Common Shares(BHVN)(4.940B),BHVN
Health Care|Major Pharmaceuticals|Blueprint Medicines Corporation Common Stock(BPMC)(5.391B),BPMC
Health Care|Major Pharmaceuticals|Bolt Biotherapeutics Inc. Common Stock(BOLT)(1.105B),BOLT
Health Care|Major Pharmaceuticals|BridgeBio Pharma Inc. Common Stock(BBIO)(9.500B),BBIO
Health Care|Major Pharmaceuticals|Bristol-Myers Squibb Company Common Stock(BMY)(136.714B),BMY
Health Care|Major Pharmaceuticals|CNS Pharmaceuticals Inc. Common Stock(CNSP)(0.077B),CNSP
Health Care|Major Pharmaceuticals|COMPASS Pathways Plc American Depository Shares(CMPS)(1.724B),CMPS
Health Care|Major Pharmaceuticals|CTI BioPharma Corp. (DE) Common Stock(CTIC)(0.245B),CTIC
Health Care|Major Pharmaceuticals|Calithera Biosciences Inc. Common Stock(CALA)(0.221B),CALA
Health Care|Major Pharmaceuticals|Calliditas Therapeutics AB American Depositary Shares(CALT)(0.757B),CALT
Health Care|Major Pharmaceuticals|Can-Fite Biopharma Ltd Sponsored ADR (Israel)(CANF)(0.037B),CANF
Health Care|Major Pharmaceuticals|Capricor Therapeutics Inc. Common Stock(CAPR)(0.148B),CAPR
Health Care|Major Pharmaceuticals|Cara Therapeutics Inc. Common Stock(CARA)(0.992B),CARA
Health Care|Major Pharmaceuticals|Cassava Sciences Inc. Common Stock(SAVA)(1.991B),SAVA
Health Care|Major Pharmaceuticals|Catabasis Pharmaceuticals Inc. Common Stock(CATB)(0.075B),CATB
Health Care|Major Pharmaceuticals|Catalent Inc. Common Stock(CTLT)(20.128B),CTLT
Health Care|Major Pharmaceuticals|Catalyst Biosciences Inc. Common Stock(CBIO)(0.207B),CBIO
Health Care|Major Pharmaceuticals|Catalyst Pharmaceuticals Inc. Common Stock(CPRX)(0.447B),CPRX
Health Care|Major Pharmaceuticals|Cellectar Biosciences Inc.  Common Stock(CLRB)(0.112B),CLRB
Health Care|Major Pharmaceuticals|Cellectar Biosciences Inc. Series A Warrants(CLRBZ)(0.000B),CLRBZ
Health Care|Major Pharmaceuticals|Celsion Corporation Common Stock(CLSN)(0.141B),CLSN
Health Care|Major Pharmaceuticals|Celyad Oncology SA American Depositary Shares(CYAD)(0.113B),CYAD
Health Care|Major Pharmaceuticals|Cerecor Inc. Common Stock(CERC)(0.360B),CERC
Health Care|Major Pharmaceuticals|Cerevel Therapeutics Holdings Inc. Common Stock(CERE)(1.875B),CERE
Health Care|Major Pharmaceuticals|Cerevel Therapeutics Holdings Inc. Warrant(CEREW)(0.000B),CEREW
Health Care|Major Pharmaceuticals|Checkpoint Therapeutics Inc. Common Stock(CKPT)(0.259B),CKPT
Health Care|Major Pharmaceuticals|Chembio Diagnostics Inc. Common Stock(CEMI)(0.130B),CEMI
Health Care|Major Pharmaceuticals|ChemoCentryx Inc. Common Stock(CCXI)(4.472B),CCXI
Health Care|Major Pharmaceuticals|Chiasma Inc. Common Stock(CHMA)(0.245B),CHMA
Health Care|Major Pharmaceuticals|Chimerix Inc. Common Stock(CMRX)(0.738B),CMRX
Health Care|Major Pharmaceuticals|China Pharma Holdings Inc. Common Stock(CPHI)(0.052B),CPHI
Health Care|Major Pharmaceuticals|China SXT Pharmaceuticals Inc. Ordinary Shares(SXTC)(0.061B),SXTC
Health Care|Major Pharmaceuticals|Chinook Therapeutics Inc. Common Stock(KDNY)(0.642B),KDNY
Health Care|Major Pharmaceuticals|Citius Pharmaceuticals Inc. Common Stock(CTXR)(0.117B),CTXR
Health Care|Major Pharmaceuticals|Citius Pharmaceuticals Inc. Warrant(CTXRW)(0.000B),CTXRW
Health Care|Major Pharmaceuticals|Clearside Biomedical Inc. Common Stock(CLSD)(0.198B),CLSD
Health Care|Major Pharmaceuticals|Clene Inc. Common Stock(CLNN)(0.827B),CLNN
Health Care|Major Pharmaceuticals|Clene Inc. Warrant(CLNNW)(0.000B),CLNNW
Health Care|Major Pharmaceuticals|Cleveland BioLabs Inc. Common Stock(CBLI)(0.124B),CBLI
Health Care|Major Pharmaceuticals|Clever Leaves Holdings Inc. Common Shares(CLVR)(0.401B),CLVR
Health Care|Major Pharmaceuticals|Clever Leaves Holdings Inc. Warrant(CLVRW)(0.000B),CLVRW
Health Care|Major Pharmaceuticals|Clovis Oncology Inc. Common Stock(CLVS)(0.690B),CLVS
Health Care|Major Pharmaceuticals|Cocrystal Pharma Inc. Common Stock(COCP)(0.131B),COCP
Health Care|Major Pharmaceuticals|Cogent Biosciences Inc. Common Stock(COGT)(0.288B),COGT
Health Care|Major Pharmaceuticals|CohBar Inc. Common Stock(CWBR)(0.118B),CWBR
Health Care|Major Pharmaceuticals|Collegium Pharmaceutical Inc. Common Stock(COLL)(0.838B),COLL
Health Care|Major Pharmaceuticals|Concert Pharmaceuticals Inc. Common Stock(CNCE)(0.213B),CNCE
Health Care|Major Pharmaceuticals|Constellation Pharmaceuticals Inc. Common Stock(CNST)(1.737B),CNST
Health Care|Major Pharmaceuticals|ContraFect Corporation Common Stock(CFRX)(0.178B),CFRX
Health Care|Major Pharmaceuticals|CorMedix Inc. Common Stock(CRMD)(0.522B),CRMD
Health Care|Major Pharmaceuticals|Corbus Pharmaceuticals Holdings Inc. Common Stock(CRBP)(0.235B),CRBP
Health Care|Major Pharmaceuticals|Corcept Therapeutics Incorporated Common Stock(CORT)(3.104B),CORT
Health Care|Major Pharmaceuticals|Corvus Pharmaceuticals Inc. Common Stock(CRVS)(0.105B),CRVS
Health Care|Major Pharmaceuticals|Crinetics Pharmaceuticals Inc. Common Stock(CRNX)(0.526B),CRNX
Health Care|Major Pharmaceuticals|CryoPort Inc. Common Stock(CYRX)(2.927B),CYRX
Health Care|Major Pharmaceuticals|Cue Biopharma Inc. Common Stock(CUE)(0.415B),CUE
Health Care|Major Pharmaceuticals|Cumberland Pharmaceuticals Inc. Common Stock(CPIX)(0.052B),CPIX
Health Care|Major Pharmaceuticals|CureVac N.V. Ordinary Shares(CVAC)(19.861B),CVAC
Health Care|Major Pharmaceuticals|Cyclacel Pharmaceuticals Inc. 6% Convertible Preferred Stock(CYCCP)(0.000B),CYCCP
Health Care|Major Pharmaceuticals|Cyclacel Pharmaceuticals Inc. Common Stock(CYCC)(0.039B),CYCC
Health Care|Major Pharmaceuticals|Cyclerion Therapeutics Inc. Common Stock(CYCN)(0.146B),CYCN
Health Care|Major Pharmaceuticals|CymaBay Therapeutics Inc. Common Stock(CBAY)(0.366B),CBAY
Health Care|Major Pharmaceuticals|Cytokinetics Incorporated Common Stock(CYTK)(1.487B),CYTK
Health Care|Major Pharmaceuticals|CytomX Therapeutics Inc. Common Stock(CTMX)(0.542B),CTMX
Health Care|Major Pharmaceuticals|DURECT Corporation Common Stock(DRRX)(0.575B),DRRX
Health Care|Major Pharmaceuticals|Dare Bioscience Inc. Common Stock(DARE)(0.089B),DARE
Health Care|Major Pharmaceuticals|Decibel Therapeutics Inc. Common Stock(DBTX)(0.453B),DBTX
Health Care|Major Pharmaceuticals|Deciphera Pharmaceuticals Inc. Common Stock(DCPH)(2.617B),DCPH
Health Care|Major Pharmaceuticals|DiaMedica Therapeutics Inc. Common Stock(DMAC)(0.190B),DMAC
Health Care|Major Pharmaceuticals|Dicerna Pharmaceuticals Inc. Common Stock(DRNA)(1.930B),DRNA
Health Care|Major Pharmaceuticals|Diffusion Pharmaceuticals Inc. Common Stock(DFFN)(0.092B),DFFN
Health Care|Major Pharmaceuticals|Dr. Reddy's Laboratories Ltd Common Stock(RDY)(10.408B),RDY
Health Care|Major Pharmaceuticals|Dynavax Technologies Corporation Common Stock(DVAX)(1.049B),DVAX
Health Care|Major Pharmaceuticals|Dyne Therapeutics Inc. Common Stock(DYN)(0.995B),DYN
Health Care|Major Pharmaceuticals|ESSA Pharma Inc. Common Stock(EPIX)(0.787B),EPIX
Health Care|Major Pharmaceuticals|Eagle Pharmaceuticals Inc. Common Stock(EGRX)(0.603B),EGRX
Health Care|Major Pharmaceuticals|Edesa Biotech Inc. Common Shares(EDSA)(0.078B),EDSA
Health Care|Major Pharmaceuticals|Elanco Animal Health Incorporated 5.00% Tangible Equity Units(ELAT)(0.000B),ELAT
Health Care|Major Pharmaceuticals|Elanco Animal Health Incorporated Common Stock(ELAN)(14.412B),ELAN
Health Care|Major Pharmaceuticals|Eledon Pharmaceuticals Inc. Common Stock(ELDN)(0.253B),ELDN
Health Care|Major Pharmaceuticals|Eli Lilly and Company Common Stock(LLY)(192.388B),LLY
