id,value
Consumer Services|Movies/Entertainment|Gaia Inc. Class A Common Stock(GAIA)(0.186B),GAIA
Consumer Services|Movies/Entertainment|Genius Brands International Inc. Common Stock(GNUS)(0.405B),GNUS
Consumer Services|Movies/Entertainment|Marcus Corporation (The) Common Stock(MCS)(0.544B),MCS
Consumer Services|Movies/Entertainment|Reading International Inc Class A Common Stock(RDI)(0.144B),RDI
Consumer Services|Movies/Entertainment|Reading International Inc Class B Common Stock(RDIB)(0.478B),RDIB
Consumer Services|Movies/Entertainment|World Wrestling Entertainment Inc. Class A Common Stock(WWE)(3.679B),WWE
Consumer Services|Movies/Entertainment|fuboTV Inc. Common Stock(FUBO)(4.597B),FUBO
Consumer Services|Newspapers/Magazines,NA
Consumer Services|Newspapers/Magazines|A.H. Belo Corporation (TX) Common Stock(AHC)(0.050B),AHC
Consumer Services|Newspapers/Magazines|AMREP Corporation Common Stock(AXR)(0.067B),AXR
Consumer Services|Newspapers/Magazines|Daily Journal Corp. (S.C.) Common Stock(DJCO)(0.485B),DJCO
Consumer Services|Newspapers/Magazines|Gannett Co. Inc. Common Stock(GCI)(0.758B),GCI
Consumer Services|Newspapers/Magazines|Lee Enterprises Incorporated Common Stock(LEE)(0.130B),LEE
Consumer Services|Newspapers/Magazines|Meredith Corporation Common Stock(MDP)(1.117B),MDP
Consumer Services|Newspapers/Magazines|New York Times Company (The) Common Stock(NYT)(8.334B),NYT
Consumer Services|Newspapers/Magazines|News Corporation Class A Common Stock(NWSA)(13.380B),NWSA
Consumer Services|Newspapers/Magazines|News Corporation Class B Common Stock(NWS)(13.344B),NWS
Consumer Services|Newspapers/Magazines|Tribune Publishing Company Common Stock(TPCO)(0.621B),TPCO
Consumer Services|Office Equipment/Supplies/Services,NA
Consumer Services|Office Equipment/Supplies/Services|ADDvantage Technologies Group Inc. Common Stock(AEY)(0.040B),AEY
Consumer Services|Office Equipment/Supplies/Services|Ennis Inc. Common Stock(EBF)(0.507B),EBF
Consumer Services|Office Equipment/Supplies/Services|W.W. Grainger Inc. Common Stock(GWW)(19.738B),GWW
Consumer Services|Other Consumer Services,NA
Consumer Services|Other Consumer Services|17 Education & Technology Group Inc. American Depositary Shares(YQ)(3.124B),YQ
Consumer Services|Other Consumer Services|ATA Creativity Global American Depositary Shares(AACG)(0.180B),AACG
Consumer Services|Other Consumer Services|Adtalem Global Education Inc. Common Stock(ATGE)(2.038B),ATGE
Consumer Services|Other Consumer Services|Afya Limited Class A Common Shares(AFYA)(2.167B),AFYA
Consumer Services|Other Consumer Services|Altisource Portfolio Solutions S.A. Common Stock(ASPS)(0.162B),ASPS
Consumer Services|Other Consumer Services|Ambow Education Holding Ltd. American Depository Shares each representing two Class A ordinary shares(AMBO)(0.069B),AMBO
Consumer Services|Other Consumer Services|American Public Education Inc. Common Stock(APEI)(0.437B),APEI
Consumer Services|Other Consumer Services|American Resources Corporation Class A Common Stock(AREC)(0.229B),AREC
Consumer Services|Other Consumer Services|Applied DNA Sciences Inc. Common Stock(APDN)(0.080B),APDN
Consumer Services|Other Consumer Services|Arco Platform Limited Class A Common Shares(ARCE)(2.054B),ARCE
Consumer Services|Other Consumer Services|Aspen Group Inc. Common Stock(ASPU)(0.244B),ASPU
Consumer Services|Other Consumer Services|BioHiTech Global Inc. Common Stock(BHTG)(0.052B),BHTG
Consumer Services|Other Consumer Services|Boxlight Corporation Class A Common Stock(BOXL)(0.183B),BOXL
Consumer Services|Other Consumer Services|Bright Scholar Education Holdings Limited American Depositary Shares each  representing one Class A Ordinary Share(BEDU)(0.764B),BEDU
Consumer Services|Other Consumer Services|Carriage Services Inc. Common Stock(CSV)(0.617B),CSV
Consumer Services|Other Consumer Services|Chegg Inc. Common Stock(CHGG)(13.665B),CHGG
Consumer Services|Other Consumer Services|China Distance Education Holdings Limited American Depositary Shares(DL)(0.327B),DL
Consumer Services|Other Consumer Services|China Liberal Education Holdings Limited Ordinary Shares(CLEU)(0.030B),CLEU
Consumer Services|Other Consumer Services|China Online Education Group American depositary shares each representing 15 Class A ordinary shares(COE)(0.512B),COE
Consumer Services|Other Consumer Services|Dolphin Entertainment Inc. Common Stock(DLPN)(0.037B),DLPN
Consumer Services|Other Consumer Services|Donnelley Financial Solutions Inc. Common Stock(DFIN)(0.730B),DFIN
Consumer Services|Other Consumer Services|EVI Industries Inc.  Common Stock(EVI)(0.464B),EVI
Consumer Services|Other Consumer Services|Evolent Health Inc Class A Common Stock(EVH)(1.620B),EVH
Consumer Services|Other Consumer Services|Four Seasons Education (Cayman) Inc. American Depositary Shares each two ADSs representing one ordinary share(FEDU)(0.086B),FEDU
Consumer Services|Other Consumer Services|Franklin Covey Company Common Stock(FC)(0.360B),FC
Consumer Services|Other Consumer Services|GP Strategies Corporation Common Stock(GPX)(0.223B),GPX
Consumer Services|Other Consumer Services|GSX Techedu Inc. American Depositary Shares three of which representing two Class A Ordinary Shares(GSX)(24.009B),GSX
Consumer Services|Other Consumer Services|Gartner Inc. Common Stock(IT)(16.142B),IT
Consumer Services|Other Consumer Services|Graham Holdings Company Common Stock(GHC)(3.048B),GHC
Consumer Services|Other Consumer Services|Grand Canyon Education Inc. Common Stock(LOPE)(5.027B),LOPE
Consumer Services|Other Consumer Services|H&R Block Inc. Common Stock(HRB)(3.573B),HRB
Consumer Services|Other Consumer Services|Hailiang Education Group Inc. American Depositary Shares(HLG)(1.575B),HLG
Consumer Services|Other Consumer Services|IAC/InterActiveCorp Common Stock(IAC)(23.273B),IAC
Consumer Services|Other Consumer Services|Johnson Controls International plc Ordinary Share(JCI)(39.992B),JCI
Consumer Services|Other Consumer Services|Jupai Holdings Limited American Depositary Shares each representing six ordinary shares(JP)(0.113B),JP
Consumer Services|Other Consumer Services|Kuke Music Holding Limited American Depositary Shares each representing one Ordinary Share(KUKE)(0.256B),KUKE
Consumer Services|Other Consumer Services|LAIX Inc. American Depositary Shares each  representing one Class A Ordinary Share(LAIX)(0.175B),LAIX
Consumer Services|Other Consumer Services|Laureate Education Inc. Class A Common Stock(LAUR)(3.046B),LAUR
Consumer Services|Other Consumer Services|Lincoln Educational Services Corporation Common Stock(LINC)(0.155B),LINC
Consumer Services|Other Consumer Services|Lixiang Education Holding Co. Ltd. American Depositary Shares(LXEH)(0.108B),LXEH
Consumer Services|Other Consumer Services|MEDIROM Healthcare Technologies Inc. American Depositary Share(MRM)(0.063B),MRM
Consumer Services|Other Consumer Services|ManTech International Corporation Common Stock $0.01 Par Value(MANT)(3.342B),MANT
Consumer Services|Other Consumer Services|Meten EdtechX Education Group Ltd. Ordinary Shares(METX)(0.151B),METX
Consumer Services|Other Consumer Services|Meten EdtechX Education Group Ltd. Warrant(METXW)(0.000B),METXW
Consumer Services|Other Consumer Services|NV5 Global Inc. Common Stock(NVEE)(1.325B),NVEE
Consumer Services|Other Consumer Services|New Oriental Education & Technology Group Inc. Sponsored ADR representing 1 Ordinary Share (Cayman Islands)(EDU)(32.677B),EDU
Consumer Services|Other Consumer Services|OneSmart International Education Group Limited ADS(ONE)(0.686B),ONE
Consumer Services|Other Consumer Services|Oriental Culture Holding LTD Ordinary Shares(OCG)(0.108B),OCG
Consumer Services|Other Consumer Services|Perdoceo Education Corporation Common Stock(PRDO)(0.931B),PRDO
Consumer Services|Other Consumer Services|Performant Financial Corporation Common Stock(PFMT)(0.080B),PFMT
Consumer Services|Other Consumer Services|Premier Inc. Class A Common Stock(PINC)(4.107B),PINC
Consumer Services|Other Consumer Services|Puxin Limited American Depositary Shares each representing two Ordinary Shares(NEW)(0.732B),NEW
Consumer Services|Other Consumer Services|R1 RCM Inc. Common Stock(RCM)(7.955B),RCM
Consumer Services|Other Consumer Services|RISE Education Cayman Ltd American Depositary Shares(REDU)(0.336B),REDU
Consumer Services|Other Consumer Services|RYB Education Inc. American depositary shares each representing one Class A ordinary share(RYB)(0.095B),RYB
Consumer Services|Other Consumer Services|Regis Corporation Common Stock(RGS)(0.399B),RGS
Consumer Services|Other Consumer Services|Sea Limited American Depositary Shares each representing one Class A Ordinary Share(SE)(136.942B),SE
Consumer Services|Other Consumer Services|Service Corporation International Common Stock(SCI)(8.375B),SCI
Consumer Services|Other Consumer Services|Skillful Craftsman Education Technology Limited Ordinary Share(EDTK)(0.053B),EDTK
Consumer Services|Other Consumer Services|Spark Networks Inc. American Depositary Shares (each representing one-tenth of an Ordinary Share)(LOV)(0.175B),LOV
Consumer Services|Other Consumer Services|StoneMor Inc. Common Stock(STON)(0.318B),STON
Consumer Services|Other Consumer Services|Strategic Education Inc. Common Stock(STRA)(2.312B),STRA
Consumer Services|Other Consumer Services|Stride Inc. Common Stock(LRN)(1.096B),LRN
Consumer Services|Other Consumer Services|Sunlands Technology Group American Depositary Shares representing Class A ordinary shares(STG)(0.284B),STG
Consumer Services|Other Consumer Services|TAL Education Group American Depositary Shares(TAL)(51.982B),TAL
Consumer Services|Other Consumer Services|Tarena International Inc. American Depositary Shares(TEDU)(0.167B),TEDU
Consumer Services|Other Consumer Services|Team Inc. Common Stock(TISI)(0.292B),TISI
Consumer Services|Other Consumer Services|Terminix Global Holdings Inc. Common Stock(TMX)(6.593B),TMX
Consumer Services|Other Consumer Services|Unifirst Corporation Common Stock(UNF)(4.528B),UNF
Consumer Services|Other Consumer Services|Universal Technical Institute Inc Common Stock(UTI)(0.202B),UTI
Consumer Services|Other Consumer Services|Vasta Platform Limited Class A Ordinary Shares(VSTA)(1.251B),VSTA
Consumer Services|Other Consumer Services|Verb Technology Company Inc. Common Stock(VERB)(0.111B),VERB
Consumer Services|Other Consumer Services|Verb Technology Company Inc. Warrant(VERBW)(0.000B),VERBW
Consumer Services|Other Consumer Services|Vitru Limited Common Shares(VTRU)(0.337B),VTRU
Consumer Services|Other Consumer Services|WW International Inc. Common Stock(WW)(1.885B),WW
Consumer Services|Other Consumer Services|Wah Fu Education Group Limited Ordinary Shares(WAFU)(0.030B),WAFU
Consumer Services|Other Consumer Services|XpresSpa Group Inc. Common Stock(XSPA)(0.245B),XSPA
Consumer Services|Other Consumer Services|Yelp Inc. Common Stock(YELP)(2.591B),YELP
Consumer Services|Other Consumer Services|Youdao Inc. American Depositary Shares each representing one Class A Ordinary Share(DAO)(3.756B),DAO
Consumer Services|Other Consumer Services|Zhongchao Inc. Class A Ordinary Shares(ZCMD)(0.053B),ZCMD
Consumer Services|Other Consumer Services|Zovio Inc. Common Stock(ZVO)(0.191B),ZVO
Consumer Services|Other Consumer Services|iHuman Inc. American depositary shares each representing five Class A ordinary shares(IH)(1.033B),IH
Consumer Services|Other Specialty Stores,NA
Consumer Services|Other Specialty Stores|1-800-FLOWERS.COM Inc. Common Stock(FLWS)(2.035B),FLWS
Consumer Services|Other Specialty Stores|Academy Sports and Outdoors Inc. Common Stock(ASO)(2.261B),ASO
Consumer Services|Other Specialty Stores|Advance Auto Parts Inc Advance Auto Parts Inc W/I(AAP)(11.369B),AAP
Consumer Services|Other Specialty Stores|AutoZone Inc. Common Stock(AZO)(27.568B),AZO
Consumer Services|Other Specialty Stores|Barnes & Noble Education Inc Common Stock(BNED)(0.321B),BNED
Consumer Services|Other Specialty Stores|Big 5 Sporting Goods Corporation Common Stock(BGFV)(0.324B),BGFV
Consumer Services|Other Specialty Stores|Boqii Holding Limited American Depositary Shares representing Class A Ordinary Shares(BQ)(0.780B),BQ
Consumer Services|Other Specialty Stores|CarParts.com Inc. Common Stock(PRTS)(0.910B),PRTS
Consumer Services|Other Specialty Stores|Dick's Sporting Goods Inc Common Stock(DKS)(6.557B),DKS
Consumer Services|Other Specialty Stores|EZCORP Inc. Class A Non Voting Common Stock(EZPW)(0.272B),EZPW
Consumer Services|Other Specialty Stores|FirstCash Inc. Common Stock(FCFS)(2.592B),FCFS
Consumer Services|Other Specialty Stores|Haverty Furniture Companies Inc. Common Stock(HVT)(0.633B),HVT
Consumer Services|Other Specialty Stores|Hibbett Sports Inc. Common Stock(HIBB)(1.072B),HIBB
Consumer Services|Other Specialty Stores|JD.com Inc. American Depositary Shares(JD)(163.404B),JD
Consumer Services|Other Specialty Stores|Kirkland's Inc. COMMONSTOCK(KIRK)(0.347B),KIRK
Consumer Services|Other Specialty Stores|Leslie's Inc. Common Stock(LESL)(4.307B),LESL
Consumer Services|Other Specialty Stores|Lianluo Smart Limited Class A Common Stock(LLIT)(0.004B),LLIT
Consumer Services|Other Specialty Stores|Live Ventures Incorporated Common Stock(LIVE)(0.048B),LIVE
Consumer Services|Other Specialty Stores|MarineMax Inc.  (FL) Common Stock(HZO)(0.996B),HZO
Consumer Services|Other Specialty Stores|Northern Star Acquisition Corp. Class A Common Stock(STIC)(0.477B),STIC
Consumer Services|Other Specialty Stores|NuZee Inc. Common Stock(NUZE)(0.108B),NUZE
Consumer Services|Other Specialty Stores|O'Reilly Automotive Inc. Common Stock(ORLY)(32.290B),ORLY
Consumer Services|Other Specialty Stores|OneWater Marine Inc. Class A Common Stock(ONEW)(0.532B),ONEW
Consumer Services|Other Specialty Stores|PLBY Group Inc. Common Stock(PLBY)(0.000B),PLBY
Consumer Services|Other Specialty Stores|Party City Holdco Inc. Common Stock(PRTY)(0.904B),PRTY
Consumer Services|Other Specialty Stores|Petco Health and Wellness Company Inc. Class A Common Stock(WOOF)(7.097B),WOOF
Consumer Services|Other Specialty Stores|RH Common Stock(RH)(9.949B),RH
Consumer Services|Other Specialty Stores|Sally Beauty Holdings Inc. (Name to be changed from Sally Holdings Inc.) Common Stock(SBH)(1.790B),SBH
Consumer Services|Other Specialty Stores|Secoo Holding Limited ADR(SECO)(0.208B),SECO
Consumer Services|Other Specialty Stores|Sportsman's Warehouse Holdings Inc. Common Stock(SPWH)(0.763B),SPWH
Consumer Services|Other Specialty Stores|Star Group L.P. Common Stock(SGU)(0.391B),SGU
Consumer Services|Other Specialty Stores|Suburban Propane Partners L.P. Common Stock(SPH)(0.956B),SPH
Consumer Services|Other Specialty Stores|Takung Art Co. Ltd. Common Stock(TKAT)(0.046B),TKAT
Consumer Services|Other Specialty Stores|The Lovesac Company Common Stock(LOVE)(0.800B),LOVE
Consumer Services|Other Specialty Stores|The ODP Corporation Common Stock(ODP)(2.364B),ODP
Consumer Services|Other Specialty Stores|The RealReal Inc. Common Stock(REAL)(2.458B),REAL
Consumer Services|Other Specialty Stores|Titan Machinery Inc. Common Stock(TITN)(0.527B),TITN
Consumer Services|Other Specialty Stores|Ulta Beauty Inc. Common Stock(ULTA)(17.970B),ULTA
Consumer Services|Other Specialty Stores|Winmark Corporation Common Stock(WINA)(0.667B),WINA
Consumer Services|Other Specialty Stores|Yunji Inc. American Depository Shares(YJ)(0.665B),YJ
Consumer Services|Other Specialty Stores|ZAGG Inc Common Stock (Delaware)(ZAGG)(0.130B),ZAGG
Consumer Services|Paper,NA
Consumer Services|Paper|Veritiv Corporation Common Stock(VRTV)(0.345B),VRTV
Consumer Services|Professional Services,NA
Consumer Services|Professional Services|ARC Document Solutions Inc. Common Stock(ARC)(0.106B),ARC
Consumer Services|Professional Services|ATIF Holdings Limited Ordinary Shares(ATIF)(0.071B),ATIF
Consumer Services|Professional Services|Apollo Medical Holdings Inc. Common Stock(AMEH)(0.870B),AMEH
Consumer Services|Professional Services|Ashford Inc. (Holding Company) Common Stock(AINC)(0.022B),AINC
Consumer Services|Professional Services|Atlas Technical Consultants Inc. Class A Common Stock(ATCX)(0.143B),ATCX
Consumer Services|Professional Services|Avalon GloboCare Corp. Common Stock(AVCO)(0.118B),AVCO
Consumer Services|Professional Services|Booz Allen Hamilton Holding Corporation Common Stock(BAH)(10.966B),BAH
Consumer Services|Professional Services|CGI Inc. Common Stock(GIB)(19.632B),GIB
Consumer Services|Professional Services|Exponent Inc. Common Stock(EXPO)(4.924B),EXPO
Consumer Services|Professional Services|FTI Consulting Inc. Common Stock(FCN)(3.900B),FCN
Consumer Services|Professional Services|Genpact Limited Common Stock(G)(7.581B),G
Consumer Services|Professional Services|Hackett Group Inc (The). Common Stock(HCKT)(0.436B),HCKT
Consumer Services|Professional Services|Hudson Capital Inc. Ordinary Shares(HUSN)(0.029B),HUSN
Consumer Services|Professional Services|Huron Consulting Group Inc. Common Stock(HURN)(1.246B),HURN
Consumer Services|Professional Services|ICF International Inc. Common Stock(ICFI)(1.563B),ICFI
Consumer Services|Professional Services|Information Services Group Inc. Information Services Group Inc. Common Stock(III)(0.179B),III
Consumer Services|Professional Services|Lightbridge Corporation Common Stock(LTBR)(0.047B),LTBR
Consumer Services|Professional Services|Mastech Digital Inc Common Stock(MHH)(0.179B),MHH
Consumer Services|Professional Services|Montrose Environmental Group Inc. Common Stock(MEG)(0.983B),MEG
Consumer Services|Professional Services|The RMR Group Inc. Class A Common Stock(RMR)(1.172B),RMR
Consumer Services|Professional Services|Wilhelmina International Inc. Common Stock(WHLM)(0.033B),WHLM
Consumer Services|Publishing,NA
Consumer Services|Publishing|Thomson Reuters Corp Ordinary Shares(TRI)(40.755B),TRI
Consumer Services|RETAIL: Building Materials,NA
Consumer Services|RETAIL: Building Materials|Aspen Aerogels Inc. Common Stock(ASPN)(0.653B),ASPN
Consumer Services|RETAIL: Building Materials|Beacon Roofing Supply Inc. Common Stock(BECN)(3.232B),BECN
Consumer Services|RETAIL: Building Materials|Boise Cascade L.L.C. Common Stock(BCC)(1.946B),BCC
Consumer Services|RETAIL: Building Materials|Builders FirstSource Inc. Common Stock(BLDR)(8.216B),BLDR
Consumer Services|RETAIL: Building Materials|Fastenal Company Common Stock(FAST)(27.159B),FAST
Consumer Services|RETAIL: Building Materials|Floor & Decor Holdings Inc. Common Stock(FND)(10.154B),FND
Consumer Services|RETAIL: Building Materials|GMS Inc. Common Stock(GMS)(1.382B),GMS
Consumer Services|RETAIL: Building Materials|GrowGeneration Corp. Common Stock(GRWG)(3.062B),GRWG
Consumer Services|RETAIL: Building Materials|Home Depot Inc. (The) Common Stock(HD)(304.732B),HD
Consumer Services|RETAIL: Building Materials|Huttig Building Products Inc. Common Stock(HBP)(0.108B),HBP
Consumer Services|RETAIL: Building Materials|Jewett-Cameron Trading Company Common Shares(JCTCF)(0.037B),JCTCF
Consumer Services|RETAIL: Building Materials|Lowe's Companies Inc. Common Stock(LOW)(133.224B),LOW
Consumer Services|RETAIL: Building Materials|Lumber Liquidators Holdings Inc Common Stock(LL)(0.803B),LL
Consumer Services|RETAIL: Building Materials|SG Blocks Inc. Common Stock(SGBX)(0.054B),SGBX
Consumer Services|RETAIL: Building Materials|Sherwin-Williams Company (The) Common Stock(SHW)(66.008B),SHW
Consumer Services|RETAIL: Building Materials|Tractor Supply Company Common Stock(TSCO)(20.025B),TSCO
Consumer Services|Real Estate,NA
Consumer Services|Real Estate Investment Trusts,NA
Consumer Services|Real Estate Investment Trusts|AGNC Investment Corp. Common Stock(AGNC)(8.686B),AGNC
Consumer Services|Real Estate Investment Trusts|AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 6.125% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock(AGNCP)(0.000B),AGNCP
Consumer Services|Real Estate Investment Trusts|AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 7.00% Series C Fixed-To-Floating Rate Cumulative Redeemable Preferred Stock(AGNCN)(0.000B),AGNCN
Consumer Services|Real Estate Investment Trusts|AGNC Investment Corp. Depositary Shares each representing a 1/1000th interest in a share of 6.50% Series E Fixed-to-Floating Cumulative Redeemable Preferred Stock(AGNCO)(0.000B),AGNCO
Consumer Services|Real Estate Investment Trusts|AGNC Investment Corp. Depositary Shares rep 6.875% Series D Fixed-to-Floating Cumulative Redeemable Preferred Stock(AGNCM)(0.000B),AGNCM
Consumer Services|Real Estate Investment Trusts|ARMOUR Residential REIT Inc.(ARR)(0.759B),ARR
Consumer Services|Real Estate Investment Trusts|Acadia Realty Trust Common Stock(AKR)(1.578B),AKR
Consumer Services|Real Estate Investment Trusts|Agree Realty Corporation Common Stock(ADC)(4.046B),ADC
Consumer Services|Real Estate Investment Trusts|Alexander & Baldwin Inc. Common Stock REIT Holding Company(ALEX)(1.242B),ALEX
Consumer Services|Real Estate Investment Trusts|Alexander's Inc. Common Stock(ALX)(1.345B),ALX
Consumer Services|Real Estate Investment Trusts|Alexandria Real Estate Equities Inc. Common Stock(ARE)(23.007B),ARE
Consumer Services|Real Estate Investment Trusts|Alpine Income Property Trust Inc. Common Stock(PINE)(0.140B),PINE
Consumer Services|Real Estate Investment Trusts|American Assets Trust Inc. Common Stock(AAT)(1.769B),AAT
Consumer Services|Real Estate Investment Trusts|American Campus Communities Inc Common Stock(ACC)(5.841B),ACC
Consumer Services|Real Estate Investment Trusts|American Finance Trust Inc. 7.375% Series C Cumulative Redeemable Preferred Stock(AFINO)(nan),AFINO
Consumer Services|Real Estate Investment Trusts|American Finance Trust Inc. 7.50% Series A Cumulative Redeemable Perpetual Preferred Stock(AFINP)(0.000B),AFINP
Consumer Services|Real Estate Investment Trusts|American Finance Trust Inc. Class A Common Stock(AFIN)(0.907B),AFIN
Consumer Services|Real Estate Investment Trusts|American Homes 4 Rent Common Shares of Beneficial Interest(AMH)(9.776B),AMH
Consumer Services|Real Estate Investment Trusts|American Tower Corporation (REIT) Common Stock(AMT)(101.396B),AMT
Consumer Services|Real Estate Investment Trusts|Americold Realty Trust Common Shares(COLD)(8.903B),COLD
Consumer Services|Real Estate Investment Trusts|Annaly Capital Management Inc Common Stock(NLY)(11.466B),NLY
Consumer Services|Real Estate Investment Trusts|Anworth Mortgage Asset Corporation Common Stock(ANH)(0.262B),ANH
Consumer Services|Real Estate Investment Trusts|Apartment Income REIT Corp. Common Stock(AIRC)(12.834B),AIRC
Consumer Services|Real Estate Investment Trusts|Apartment Investment and Management Company Common Stock(AIV)(1.455B),AIV
Consumer Services|Real Estate Investment Trusts|Apollo Commercial Real Estate Finance Inc(ARI)(1.757B),ARI
Consumer Services|Real Estate Investment Trusts|Apple Hospitality REIT Inc. Common Shares(APLE)(3.150B),APLE
Consumer Services|Real Estate Investment Trusts|Arbor Realty Trust Common Stock(ABR)(1.897B),ABR
Consumer Services|Real Estate Investment Trusts|Ares Commercial Real Estate Corporation Common Stock(ACRE)(0.454B),ACRE
Consumer Services|Real Estate Investment Trusts|Arlington Asset Investment Corp 6.625% Notes due 2023(AIW)(0.000B),AIW
Consumer Services|Real Estate Investment Trusts|Arlington Asset Investment Corp 6.750% Notes due 2025(AIC)(0.000B),AIC
Consumer Services|Real Estate Investment Trusts|Arlington Asset Investment Corp Class A (new)(AAIC)(0.132B),AAIC
Consumer Services|Real Estate Investment Trusts|Ashford Hospitality Trust Inc Common Stock(AHT)(0.239B),AHT
Consumer Services|Real Estate Investment Trusts|AvalonBay Communities Inc. Common Stock(AVB)(24.818B),AVB
Consumer Services|Real Estate Investment Trusts|BRT Apartments Corp. (MD) Common Stock(BRT)(0.266B),BRT
Consumer Services|Real Estate Investment Trusts|Blackstone Mortgage Trust Inc. Common Stock(BXMT)(4.132B),BXMT
Consumer Services|Real Estate Investment Trusts|Bluerock Residential Growth REIT Inc. Class A Common Stock(BRG)(0.245B),BRG
Consumer Services|Real Estate Investment Trusts|Boston Properties Inc. Common Stock(BXP)(14.275B),BXP
Consumer Services|Real Estate Investment Trusts|Braemar Hotels & Resorts Inc. Common Stock(BHR)(0.238B),BHR
Consumer Services|Real Estate Investment Trusts|Brandywine Realty Trust Common Stock(BDN)(1.987B),BDN
Consumer Services|Real Estate Investment Trusts|Brixmor Property Group Inc. Common Stock(BRX)(5.710B),BRX
Consumer Services|Real Estate Investment Trusts|Broadmark Realty Capital Inc. Common Stock(BRMK)(1.373B),BRMK
Consumer Services|Real Estate Investment Trusts|Broadstone Net Lease Inc. Class A Common Stock(BNL)(2.712B),BNL
Consumer Services|Real Estate Investment Trusts|Brookfield Property REIT Inc. 6.375% Series A Preferred Stock(BPYUP)(0.000B),BPYUP
Consumer Services|Real Estate Investment Trusts|Brookfield Property REIT Inc. Class A Common Stock(BPYU)(0.722B),BPYU
Consumer Services|Real Estate Investment Trusts|CIM Commercial Trust Corporation Common stock(CMCT)(0.181B),CMCT
Consumer Services|Real Estate Investment Trusts|CIM Commercial Trust Corporation Series L Preferred Stock(CMCTP)(0.000B),CMCTP
Consumer Services|Real Estate Investment Trusts|Camden Property Trust Common Stock(CPT)(10.321B),CPT
Consumer Services|Real Estate Investment Trusts|Capstead Mortgage Corporation Common Stock(CMO)(0.540B),CMO
Consumer Services|Real Estate Investment Trusts|CareTrust REIT Inc. Common Stock(CTRE)(2.143B),CTRE
Consumer Services|Real Estate Investment Trusts|CatchMark Timber Trust Inc. Class A Common Stock(CTT)(0.514B),CTT
Consumer Services|Real Estate Investment Trusts|Cedar Realty Trust Inc. Common Stock(CDR)(0.171B),CDR
Consumer Services|Real Estate Investment Trusts|Chatham Lodging Trust (REIT) Common Shares of Beneficial Interest(CLDT)(0.577B),CLDT
Consumer Services|Real Estate Investment Trusts|Cherry Hill Mortgage Investment Corporation Common Stock(CHMI)(0.161B),CHMI
Consumer Services|Real Estate Investment Trusts|Chimera Investment Corporation Common Stock(CIM)(2.573B),CIM
Consumer Services|Real Estate Investment Trusts|City Office REIT Inc. Common Stock(CIO)(0.437B),CIO
Consumer Services|Real Estate Investment Trusts|Clipper Realty Inc. Common Stock(CLPR)(0.121B),CLPR
Consumer Services|Real Estate Investment Trusts|Colony Capital Inc.(CLNY)(2.532B),CLNY
Consumer Services|Real Estate Investment Trusts|Colony Credit Real Estate Inc. Class A Common Stock(CLNC)(1.058B),CLNC
Consumer Services|Real Estate Investment Trusts|Columbia Property Trust Inc. Common Stock(CXP)(1.614B),CXP
Consumer Services|Real Estate Investment Trusts|Community Healthcare Trust Incorporated Common Stock(CHCT)(1.105B),CHCT
Consumer Services|Real Estate Investment Trusts|Condor Hospitality Trust Inc. Common Stock(CDOR)(0.063B),CDOR
Consumer Services|Real Estate Investment Trusts|CorEnergy Infrastructure Trust Inc. Common Stock(CORR)(0.107B),CORR
Consumer Services|Real Estate Investment Trusts|CoreCivic Inc. Common Stock(CXW)(0.831B),CXW
Consumer Services|Real Estate Investment Trusts|CorePoint Lodging Inc. Common Stock(CPLG)(0.475B),CPLG
Consumer Services|Real Estate Investment Trusts|CoreSite Realty Corporation Common Stock(COR)(5.171B),COR
Consumer Services|Real Estate Investment Trusts|Corporate Office Properties Trust Common Stock(OFC)(2.950B),OFC
Consumer Services|Real Estate Investment Trusts|Cousins Properties Incorporated Common Stock(CUZ)(4.956B),CUZ
Consumer Services|Real Estate Investment Trusts|CubeSmart Common Shares(CUBE)(7.026B),CUBE
Consumer Services|Real Estate Investment Trusts|CyrusOne Inc Common Stock(CONE)(8.372B),CONE
Consumer Services|Real Estate Investment Trusts|Diamondrock Hospitality Company Common Stock(DRH)(1.931B),DRH
Consumer Services|Real Estate Investment Trusts|Digital Realty Trust Inc. Common Stock(DLR)(38.663B),DLR
Consumer Services|Real Estate Investment Trusts|Diversified Healthcare Trust 5.625% Senior Notes due 2042(DHCNI)(0.000B),DHCNI
Consumer Services|Real Estate Investment Trusts|Diversified Healthcare Trust 6.25% Senior Notes Due 2046(DHCNL)(0.000B),DHCNL
Consumer Services|Real Estate Investment Trusts|Diversified Healthcare Trust Common Shares of Beneficial Interest(DHC)(1.022B),DHC
Consumer Services|Real Estate Investment Trusts|Douglas Emmett Inc. Common Stock(DEI)(4.933B),DEI
Consumer Services|Real Estate Investment Trusts|Duke Realty Corporation Common Stock(DRE)(15.257B),DRE
Consumer Services|Real Estate Investment Trusts|Dynex Capital Inc. Common Stock(DX)(0.504B),DX
Consumer Services|Real Estate Investment Trusts|EPR Properties Common Stock(EPR)(3.129B),EPR
Consumer Services|Real Estate Investment Trusts|EastGroup Properties Inc. Common Stock(EGP)(5.580B),EGP
